Pair	WNT5A:FZD6	NRG1:NETO2	EFNB1:EPHB2	EPHB2:EFNB3	WNT2:FZD4	VEGFA:EPHB2	CXCL12:CXCR4	CXCL12:ACKR3	CER1:MRC2	BMP8B:PLAUR	APLN:APLNR	WNT7B:FZD4	L1CAM:L1CAM	CKLF:LRP6	SIRPA:CD47	WNT2:FZD1	JAG1:NOTCH3	CXCL12:DPP4	DLL1:NOTCH1	COPA:SORT1	GRN:SORT1	VEGFA:NRP1	JAG1:NOTCH1	WNT7B:FZD1	PTN:PLXNB2	EFNA1:EPHA4	DLL1:NOTCH3	FGFR2:FGFR3	SEMA4G:PLXNB2	LEFTY2:TDGF1	LEFTY1:TDGF1	EPHA4:EFNB3	VEGFA:GRIN2B	APELA:APLNR	GAS6:MERTK	FN1:a3b1 complex	LAMC1:a7b1 complex	WNT2:FZD3	FGF3:FGFR3	SEMA6D:PlexinA1 complex1	NECTIN3:PVR	ERBB3:NRG1	NRG1:LSR	DLK1:NOTCH1	FGF3:FGFR4	FN1:aVb5 complex	L1CAM:a5b1 complex	EFNA1:EPHA2	EFNA5:EPHB2	FGFR1:NCAM1	EPHB2:EFNB2	SEMA3F:NRP2	FGF3:FGFR2	BMP7:SLAMF1	IGF2:IGF1R	WNT2:FZD2	DSC2:DSG2	GRN:TNFRSF1A	NRG1:LGR4	DLL3:NOTCH3	BMP2:BMR1A ACR2A	EFNB1:EPHB3	EPHB3:EFNB3	DLL3:NOTCH1	PTN:PTPRS	TIMP1:FGFR2	BMP7:BMPR1A BMPR2	WNT3:FZD1	PLXNB2:SEMA4D	EFNB1:EPHA4	PLXNB2:SEMA4C	VEGFA:KDR	WNT5A:FZD1	TNFSF12:TNFRSF12A	FGFR3:EPHA4	PROS1:TYRO3	VEGFA:FLT1	DLL1:NOTCH2	FGFR3:NECTIN1	JAG1:NOTCH2	DLK1:NOTCH2	FGF5:FGFR3	EPHB4:EFNB3	DLK1:NOTCH3	VEGFA:FLT1 complex	WNT5A:FZD3	BMP7:ACVR 1A2B receptor	NECTIN3:NECTIN2	WNT5A:FZD5	BMP7:PTPRK	BMP7:ACVR1 BMPR2	FGF3:FGFR1	FN1:a5b1 complex	FGFR4:EPHA4	FGFR2:NECTIN1	FN1:aVb1 complex	BMP7:ACVR 1A2A receptor	WNT5A:FZD2	BMP7:BMR1A ACR2A	IGF2:IGF2R	IGF2:IDE	TGFB1:TGFBR3	EFNA1:EPHA1	VEGFB:FLT1	VEGFB:FLT1 complex	NODAL:NODAL receptor	EFNB1:EPHB4	BMP2:BMPR1A BMPR2	GAS6:TYRO3	FAM3C:LAMP1	FGF10:FGFR2	EFNA2:EPHA4	EFNA5:EPHA4	FGFR2:XPR1	FGF8:FGFR3	WNT5A:ROR2	WNT5A:PTPRK	FGF5:FGFR4	ADGRL1:NRG1	FGF10:FGFR1	DLL3:NOTCH2	FGF5:FGFR2	VEGFB:NRP1	FGFR2:EPHA4	VEGFA:NRP2	NECTIN3:NECTIN1	TTR:DDR1	PLXNB1:SEMA4D	JAM3:JAM3	BMP4:BMR1A ACR2A	LAMC1:a6b1 complex	BMP4:BMR1A AVR2B	BMP4:BMPR1A BMPR2	EFNB2:EPHB4	FGF8:FGFR4	BMP2:SMO	EFNA4:EPHA4	EFNA3:EPHA4	RSPO3:LGR4	BMP2:BMR1A AVR2B	FGF8:FGFR2	PDGFA:PDGFRA	EFNB2:EPHA4	EFNA3:EPHA2	EFNB2:EPHB3	EFNA4:EPHA2	BMP7:BMR1A AVR2B	FGFR1:FGFR2	FAM3C:CXADR	EFNA2:EPHA2	EFNA3:EPHA1	EFNA5:EPHA2	WNT3:FZD7	MDK:LRP1	MDK:SORL1	FGF5:FGFR1	EFNA4:EPHA1	FGF8:FGFR1	EFNA5:EPHA1	CADM1:NECTIN3	EFNA2:EPHA1	CADM1:CADM1
FAM3C:LAMP1	1	1	1	1	0.9734127722956618	1	1	1	1	1	1	0.9369513921661161	1	1	0.9867734498240505	1	1	0.9261188845886673	1	1	1	1	1	1	0.9679110496600991	1	1	0.9487908961593172	0.9246120018617491	1	1	1	1	1	0.99006987863185	1	1	1	0.9490818970372873	1	0.939895796190004	0.9567283493494322	0.8652123652883185	1	0.9554187606704018	1	0.97992106169372994	0.9874999999999999	1	1	0.9910036250099225	0.986416861826698	0.9600519569639487	1	1	1	0.7966602112427572	0.9668476977567887	0.9864139422465336	1	0.9696137196137196	1	1	1	1	0.9907015282636715	0.9632675769193924	1	0.9751220744233036	0.9532532684706598	1	1	1	0.9067670426938489	1	0.98930553069625915	1	0.9823447636700648	1	0.9829059829059829	0.972203756024597	0.865268117046418	1	1	1	1	0.9748944198236451	0.9644772117962466	0.981065904437552	0.9804741980474199	0.9748944198236451	0.9669817550612253	0.8912308092635962	1	1	0.8928477170757456	0.9877310889182004	1	0.9877310889182004	0.9286913580246914	0.931204636084574	0.9794104636667069	0.9918835712286594	1	1	0.9778877700024654	0.9574639653260761	0.9688229862582153	0.9921970251158254	0	0.9767747620484359	1	1	0.959541188738269	0.8616237162715463	1	0.9771418477300831	0.8940756952372804	0.9324564836509417	0.9889316806369138	0.967858984888791	0.9096980559718041	1	0.9725557461406518	0.9825990715405662	1	0.9650173826630678	0.9738163597261549	1	0.961058392551972	1	0.9723953464215228	0.9538894731258964	0.9709438706511042	0.8977552305009969	0.9801406912664754	0.9829652255639098	0.9662035516921963	0.9574255550116041	0.9818061528283162	0.9135093541491743	0.8964126334021502	0.9868258542610128	0.966109474829661	1	0.9679770169728645	0.9916962782868898	0.9481373810200128	1	0.97516574999903	0.9723522649292072	0.9738550688075012	0.9900422173274597	0.8169463983707272	0.8168102412765564	0.9418643605022492	0.9755991714939042	0.9362040224580861	0.981037063498438	0.9529375401655978	0.9835824345044313	1
FGF10:FGFR2	0.8717228464419476	1	1	1	0.8523140925637026	1	1	1	1	1	1	1	1	1	0.7009804418236286	0.9430812324929972	1	1	0.9510667903525046	1	1	1	0.9535919371850463	1	1	1	1	1	0.899306173278776	1	1	1	1	1	0.75027330701488	0.9481765347816156	0.8826442188660559	1	0.8381799610816397	0.9354489331744829	0.8015755106083438	1	0.955503144654088	1	0.6992297060581024	0.9556318442551712	0.768427486862141	1	1	1	1	1	0.6970221650389208	1	1	0.8848425196850394	0.950970200970201	1	1	1	0.7231770532933961	1	1	0.9405388171528775	1	0.8964435146443515	0.7997214444476518	0.86424698504092	0.9181286549707602	1	1	1	0.8872494882820422	0.8956843369624058	0.9269076305220884	1	1	0.8046173000418251	1	0.8009727155311592	0.9379051518253156	0.9254255335077044	1	1	1	1	0.7918234741784037	0.8391603923895699	0.7762645717982329	0.8524555317841056	0.7918234741784037	0.7670817435727919	0.9280715271631645	0.9410367170626349	1	0.9275056137101574	0.7005220633662682	0.9245179063360881	0.7005220633662682	1	1	0.7485122350234181	1	1	1	0.7455294877634616	1	0.7721849723950088	0.8192663476874003	0.9767747620484359	0	0.9459085973743954	0.881726583053708	0.9504627109417529	0.7974338619604612	0.8453387937453462	0.6860535747073686	0.8465787931792754	0.8517280403321053	0.7390884511492943	0.8073730617208877	0.7662755761295325	0.928978745463971	0.9429109159347554	0.9391205144160962	0.9377343483695034	0.9943137559775863	0.8898254340077963	0.9674487674487674	0.7805538594800762	0.8807607805970793	0.9460755529457819	0.864929249960964	0.8723287857653182	0.6119469633940096	0.8413483117157368	0.9275777690073879	0.8687333397433012	0.6263361012007829	0.7653866629827464	0.6847595661448787	0.9110038566460741	0.9624528948269956	0.852571138013412	0.895242279016159	0.8416447401517906	0.8179152279667381	0.7704261993766826	0.9072844604136502	0.8418271557321078	0.8655884611283368	0.6954964887208169	0.7890769104808804	0.9779331203027157	0.9306412255243948	0.8499909891694274	0.865787962422477	0.7838785712589349	0.6752680587826223	0.893714128463006	0.8640790372534624	0.8684862128496803
EFNA2:EPHA4	0.8654377880184332	1	1	0.8982653539615565	1	1	0.8503030303030302	0.8466666666666667	1	1	1	1	0.9292929292929294	1	1	0.9100197167951246	0.9107592659229938	0.9175343606830487	0.8876190476190476	1	1	1	0.8901594459655339	0.8988567308682666	0.8705603788476717	0.67658060823059	0.907594264471588	0.8870875452984933	1	0.9759481961147085	1	0.8622933044185416	1	0.8746511037807663	1	1	1	0.8982479784366577	0.8755170755170755	0.9240875912408759	0.892511013215859	0.8924446583253128	1	1	0.89775600505689	0.9738505747126437	0.7637702331560802	0.9168545659526494	1	0.5740039876294966	0.904375	0.8791585127201565	0.8886785960082588	1	1	0.7886869417775574	1	1	1	0.8088723344160429	1	1	0.722449305738652	0.7778619736896367	0.8484583735376452	0.9457167090754877	0.7981058446240501	0.9007092198581561	1	1	1	0.8643621282217853	0.8973180076628352	1	1	1	1	0.7834788728806003	1	0.7870543319854677	1	0.9386046511627906	0.8310091343780047	1	1	0.891492242007706	0.8529647001171348	0.8366032538040197	0.806904227204904	0.6510643700919352	0.8529647001171348	0.8389876311676714	0.9513539199665644	0.9059982094897047	0.8325982606231291	0.9494935582155224	0.8406458637871872	0.8120008088160955	0.8406458637871872	1	1	0.7890470060192756	0.8736250285969045	0.7857353374594754	0.7857353374594754	1	1	1	1	1	0.9459085973743954	0	0.5128453604137502	0.8756701123548002	0.8602100621748509	0.8174896534188049	0.8174871763179038	0.9519359145527371	0.7269151247911185	0.9322916666666666	0.7145774271950468	0.953257790368272	0.6363477590195923	0.8884778000728755	0.9174228675136117	0.8634705602337452	1	1	0.766986569027764	0.7237704772530081	1	0.8084474980222008	0.7112900131477412	0.6874304849862182	0.8979850856932221	0.9410876132930514	0.6244338446260129	0.6345555235348115	0.8898358879362436	0.9448484848484848	0.8982590781599181	0.6584718278916551	0.4513964034419626	0.6899834047825771	0.7289821496542886	0.8019484076035103	0.8219612412081495	0.7919793290627141	0.9068007906579943	0.7783622005414057	0.7303431229716376	0.8501786560640205	0.8337766861008504	0.9577910148533852	0.979584100397991	0.900152445171994	0.8972748193095235	0.8616514962703711	0.8360468506233791	0.67832578889115	0.7433031838429395	0.6850741873476928
EFNA5:EPHA4	0.8654377880184332	1	1	0.9059384482011271	1	1	0.841105354058722	0.8544722461892436	1	1	1	1	0.9292929292929294	1	0.9067175124669992	0.9100197167951246	0.9107592659229938	0.911869896754167	0.8876190476190476	1	1	1	0.8901594459655339	1	0.8772301933873986	1	0.907594264471588	1	1	0.9759481961147085	0.9738632885163295	0.6804074805845185	1	0.7033692571075748	0.9409224391086543	1	1	0.8982479784366577	0.8755170755170755	0.9240875912408759	0.892511013215859	1	1	0.8753369272237197	0.89775600505689	0.9738505747126437	0.7637702331560802	1	1	0.7500889287753936	0.9108391608391608	0.8777777777777778	0.8886785960082588	1	1	0.7886869417775574	1	1	1	0.9028636884306986	0.7801319401417806	1	0.7520969846118459	0.8920276208411801	0.8590318850227445	0.9495069033530572	0.7981058446240501	0.7972325802442056	1	1	0.8943499264860324	0.8645218062064377	0.8296304379455842	0.9176861785557437	0.772442334648626	1	0.8967105968070288	0.7834788728806003	1	0.7870543319854677	0.8928104575163398	0.8518560434585786	0.717713069497351	0.8985743824137555	0.8967105968070288	0.8097767408038854	0.8529647001171348	0.7097209792763138	0.6582454499436959	0.7902465182710205	0.8529647001171348	0.8389876311676714	0.9513539199665644	0.7782329866636514	1	0.9494935582155224	0.8406458637871872	0.684246708237435	0.8406458637871872	1	1	0.6623129182680354	1	0.6485065258325882	0.6485065258325882	0.7854102294554622	1	0.8142169178025751	0.892080727964525	1	0.881726583053708	0.5128453604137502	0	0.9138825073843125	0.7521033623788154	0.6544253872219268	0.6999024419337272	0.886470078057242	0.8253176017754871	0.8514442164053563	0.8216542815473297	0.8906752411575561	0.5085485794166785	0.9259887005649717	0.8285375563491598	0.8634705602337452	0.9979932977368008	1	0.8507031950540375	0.8822299253479953	0.8453015072022642	0.9325301204819277	0.8670117253170986	0.8836356714071438	0.8237791141439502	0.8016864056817385	0.589257988469494	0.7210733506172032	0.7240282210085528	0.8147336593965071	0.82511941054384	0.7082223817047716	0.684508147193382	0.8668946453611618	0.9016626297788435	0.7887733229509271	0.8976381591107122	0.868366617861021	0.9487820112429731	0.8479814001434246	0.881658539479965	0.7175080053564312	0.681544151348546	0.9217442108556355	0.9655250638288905	0.8077879280835127	0.8955550712320245	0.7491373048799607	0.7301023080359367	0.8109534198851649	0.8522638498439635	0.7457994856159595
FGFR2:XPR1	1	1	1	1	1	1	1	1	1	0.8746518105849582	1	0.8584745762711865	1	0.8363233665559248	0.913221449038068	1	1	1	1	1	1	0.8845622119815669	1	0.6738116351774766	1	0.8011967025930954	1	0.7341599910631597	1	1	1	1	1	1	0.9457142857142857	1	1	1	1	1	1	0.8538164274523664	0.9101410505836576	1	1	1	1	0.9087397183358561	1	0.8998767714109673	1	1	1	1	1	1	0.8934305027460921	0.8814946619217082	0.9228250701590271	0.9561789512284561	0.8891928864569084	0.9141097164109717	0.9480314960629921	0.8931834774636089	1	1	1	1	1	0.9281931691201477	1	0.9075182967398536	1	0.8052417483776071	0.7774642821637644	0.9462108262108262	0.9081128747795414	1	0.946383755418663	1	0.7561125876754538	0.9290096406660824	1	1	0.9081128747795414	1	1	0.8119735963541309	0.9056521739130435	0.8527934040143501	1	1	1	0.6997717760087608	0.8097956544958822	1	1	1	1	0.9507989347536618	0.9515409836065574	0.9247219846022242	0.8158953226956919	0.9301056338028169	0.9301056338028169	0.9085629188384214	0.9245918367346938	0.9076630778974033	0.9588235294117646	0.959541188738269	0.9504627109417529	0.8756701123548002	0.9138825073843125	0	0.9235167602161255	0.9603979711275848	0.9250733137829912	0.9442852229737475	0.9237738806701283	1	0.9175772280399631	0.9460000000000001	0.943796711509716	0.45836948866504723	0.930544593528019	0.955684007707129	0.9951643579303933	0.9433187038763643	0.9661957929800753	0.6450379421994614	0.9330274682714652	0.6662427912508189	0.6352286560784163	0.7703736114899248	0.9430913348946135	0.9317096018735364	0.6009623132270803	0.7369607141535338	0.936220472440945	0.9346334902488231	0.8675869003816532	0.8013713985153644	0.7455699043747633	0.7685903621852144	0.8535669142732195	0.6389976332686164	0.9124784900552901	0.856633487346193	0.6269651911839297	0.9533572335194903	0.806880014423611	0.9589970036271881	0.9581838040255889	0.9888530405663696	0.9885814530844956	0.9646288209606987	0.7274534902665392	0.9581275129236071	0.9712609970674487	0.8242088284016714	0.9152795839932784	0.8618186586624055
FGF8:FGFR3	0.9068283343969368	1	1	1	0.9233247422680413	1	1	0.9000197589409208	1	1	1	1	1	1	0.863400237421812	1	1	0.6993070986961015	1	1	1	1	1	1	0.7989959838691729	1	1	1	0.9065588499550764	1	1	1	1	1	0.9076581928709588	1	1	1	0.714429745557939	1	0.8221628085534991	0.9624829467939973	0.8874631888935633	1	0.7457554564688028	1	0.8506873092700032	1	1	1	0.9699858757062148	0.9567020570670206	0.7651399701382345	1	1	0.9570799706529713	0.8800448430493274	1	1	1	0.7931131260794473	1	1	1	0.9687853792657286	0.9301643676588348	0.8678018182853668	1	1	1	1	1	1	0.7607749530929045	0.9207061000782973	1	1	0.8629344186133526	1	0.8659066374302019	0.9084048920114495	0.4478304981052797	1	1	1	1	0.9047531175984488	0.45927896113521316	0.7162692168445082	0.8541309105539453	0.9047531175984488	0.8108756123579092	0.9139476420707623	0.9211828605914303	1	0.911435173342	0.9102063281113661	0.9428209993674889	0.9102063281113661	1	1	0.7486515853115547	1	1	1	0.8372949076535544	1	0.7990330801976595	0.930985866223511	0.8616237162715463	0.7974338619604612	0.8602100621748509	0.7521033623788154	0.9235167602161255	0	0.9036273208714112	0.7532316945082914	0.5948605260946546	0.6860555764559115	0.9596317280453257	0.8759182965320034	0.6235280366087954	0.90998978667524	0.9428446771378708	1	0.9595300261096605	0.9931816679805023	0.9411012026631481	1	0.9341248027688706	0.9447882896158758	1	0.9131167456063228	0.9221446950819175	0.35058097373590635	0.8670048549962157	0.8108896518188816	0.7531749662795919	0.7086615373340623	0.8787612537982671	0.41633644467564784	0.7476382886292048	0.8983223657875766	0.8930501421058594	0.9703397612488521	0.8466735147790139	0.9414251669976531	0.7776421987769333	0.939391995895331	0.8663073820094547	0.9123980623241227	0.758444551701098	0.8840882655022692	0.8606317520724714	0.8590117331871238	0.7782930177017868	0.926745186672407	0.6032445991104646	0.8360314118779886	0.8110919884818873	0.9152559019434399	0.9203742296153878
WNT5A:ROR2	0.8469601677148847	1	1	1	1	1	1	1	0.9558823529411765	1	1	1	0.9220985691573927	1	0.8886756238003839	0.9021633209900604	0.7612583905478357	1	0.8790157211209843	1	1	1	0.8816177746918938	1	1	1	0.754217640917751	1	1	0.9123614093893283	0.9560434515429949	0.7653025542485697	0.8938189279302385	0.9163159197821242	0.8693659281894577	0.9710443522565916	1	0.757674588822871	0.8911162692551171	0.9308315993398867	0.8784860557768924	1	1	0.9418844566712518	0.9110957960027567	0.9448176112432234	0.7391529779196316	1	0.7804025981166011	0.8971843003412969	1	1	0.9024205748865356	0.885841170323929	1	0.5796616662033841	1	1	1	0.7617150787926474	0.902535288122545	1	0.818792414241889	0.8926742373636161	1	1	0.7767229064039409	0.7937968992282554	1	1	0.8647503538128538	0.9119720749164699	0.7567087276550999	0.9657730568200977	0.8656236842105264	1	0.9423109745690391	0.5988640854263582	0.9078156312625251	0.6052001436183037	0.9502633835599656	0.9743103011895724	0.8182816560570297	0.8634375033296752	0.9423109745690391	0.3756658436992457	0.7227018179548262	0.892131289591084	0.5542656599802168	0.7958598716358011	0.7227018179548262	0.7696730675587456	0.928011575218558	0.8952840989175677	0.9111587982832619	0.92616900662216906	0.8226620535194544	0.3892430351248464	0.8226620535194544	1	1	0.515002292278765	1	0.8293376609903221	0.8293376609903221	0.816897703191945	1	0.8547924637091304	0.5197558176001034	1	0.8453387937453462	0.8174896534188049	0.6544253872219268	0.9603979711275848	0.9036273208714112	0	0.6000307246580371	0.9800814404160328	0.9167303284950343	0.7474668761100108	0.7275003974971833	0.9803750966744006	0.7601203985211159	0.9534617148097203	0.8795914909816169	0.6461600396075559	0.9986297644275144	0.9549973835688121	0.8430737381909091	0.8688340812682225	0.8778804500843155	0.8667666104509427	0.8528015980475736	0.7919946098244752	0.9304528866720753	0.7476971617656101	0.8005951320082548	0.7654262835522361	0.6768414557196653	0.7753333883290311	0.9295906838528664	0.91326830783473	0.8755731922398589	0.8038050196673583	0.8234782378683705	0.7828204809042449	0.8316904440266806	0.9446826758147513	0.9528732761730347	0.8264735594061838	0.7774042626491086	0.6213474252744148	0.6687593238075661	0.9527385416132139	0.9715805036820132	0.8719434331471314	0.8396471028317062	0.8441713752150829	0.7000440548593955	0.8518260896637682	0.863187368559937	0.80134941987716235
WNT5A:PTPRK	0.8843106180665611	1	1	1	0.8814741035856574	1	1	1	1	1	1	1	0.9351851851851851	1	0.890401516457005	0.798315315573653	0.774480703627341	1	0.7858863901869159	1	1	1	0.792933658649936	1	1	1	0.7677184466019417	1	1	0.9086507457721683	1	0.8700601099884896	1	1	0.9283619606200251	0.931620135123286	1	0.7721584325242068	0.6956871891198645	0.7879755258464071	0.7606622798562538	1	1	1	0.5706133356286348	0.8945809207640215	0.6289765358149809	1	0.9154460719041279	0.8827944572748267	1	1	0.5996236004245609	0.8830299785867237	1	0.6296674968398449	1	1	1	0.7732727784528983	0.9087173990710968	1	0.9426174042495601	0.7850645161290323	1	0.9145181092694905	0.6797497128573294	0.7841108891108891	1	1	1	0.9332346653510935	0.7765593250287128	0.9301626349596829	0.8936745734498542	1	1	0.4619911797618337	1	0.47185609404224554	0.9065386374028349	0.9449827734711457	0.9331547391248883	1	1	0.7607487120572978	0.6252300023319071	0.7076080690449561	0.2511177324211912	0.6766361071970665	0.6252300023319071	0.3993884237923546	0.8070740630295629	0.9121993127147766	1	0.8031392229928717	0.6287110946611348	0.7032897708583243	0.6287110946611348	1	1	0.22445687924161525	1	0.9100271002710028	0.9100271002710028	0.9091555555555555	1	0.9249081557678178	0.8701149425287356	0.9771418477300831	0.6860535747073686	0.8174871763179038	0.6999024419337272	0.9250733137829912	0.7532316945082914	0.6000307246580371	0	0.9570064364141181	0.8421533754063875	0.7538686093331957	0.4206235113564838	0.9007784869169124	0.8723407617580087	0.9177133655394525	0.9204577968526467	0.777462019852202	0.9984323326031869	0.8362412692627774	0.7772970460011969	0.7444751985024094	0.9267330991468922	0.7557381725941227	0.7987115818663155	0.7296871838391806	0.7449416056577524	0.797396825787172	0.7937978558087033	0.5875510589712537	0.5261128500446061	0.7210421093364009	0.7708494352775713	0.8724276402988107	0.8636563112015727	0.576725468593958	0.7649351296926264	0.8769557882270184	0.67323308741623	0.8255628561175538	0.9561298076923077	0.7080595827036892	0.658362017235951	0.7178663704178009	0.584069749572682	0.9376811738339288	0.9376832537885758	0.8340395791588566	0.8948115379732751	0.7496522545620384	0.7195193466140778	0.7155748825601101	0.7826091496904475	0.8263371148470681
FGF5:FGFR4	1	1	1	1	1	1	1	0.9218774123822757	1	1	1	1	1	1	0.9070701110236908	1	1	0.6850686449077347	1	1	1	1	1	1	0.8392258362285611	1	1	1	0.9312805603277389	1	1	1	1	1	0.9387650361451945	1	0.9089861751152074	1	1	1	1	0.9705093833780161	0.8891997287216006	1	1	1	1	1	1	1	0.9058939905114795	0.8980007416878107	1	1	1	1	0.8965024982155603	1	1	1	0.7312707771654992	1	1	1	0.9067716706829105	0.8301649585252706	1	0.9611744136974738	0.9375131274942239	1	1	1	0.9789682539682539	0.8045609729053419	0.9439158233902231	1	1	1	1	1	0.9335410176531672	0.34576745716774954	1	1	1	1	1	0.8339121002880732	0.9434159061277706	1	1	1	1	0.9432913590968303	1	1	1	1	1	1	1	0.9578947368421054	1	1	1	0.7931441446748622	1	0.7471066444404645	0.9538972332765839	0.8940756952372804	0.8465787931792754	0.9519359145527371	0.886470078057242	0.9442852229737475	0.5948605260946546	0.9800814404160328	0.9570064364141181	0	0.8907188646378101	0.9082918468118646	1	0.2207715301304434	0.9681180691454664	0.9598282735357252	0.9535895003162556	1	0.9829263651996514	0.9413740352606235	0.9749081231783043	1	0.9078626828639959	1	1	1	0.44646259699799795	0.8358811040713876	0.9103290334713382	0.9304868797576995	0.8534381248880819	0.8415799417932501	0.5033763169080792	0.8616675158849463	0.9653679653679654	1	0.9801228364042435	0.9296971771174916	1	0.7771478729662898	0.9015685434953258	0.9586481699214123	1	0.862875541620748	0.976952184382525	0.8915236890558799	0.8120382486834713	0.5662569904235039	0.9136830829062571	0.6555050214961416	0.8720330740661065	0.8720781868388432	0.9558210647061274	0.8765655465826288
ADGRL1:NRG1	0.8337147215865751	1	1	1	0.8635321100917431	1	1	0.8448328733517325	1	1	1	0.9097525473071325	1	1	1	1	1	0.8029242766768948	1	1	1	1	1	1	0.6945965601223018	0.9017543859649122	1	0.8260714285714287	1	1	1	1	1	1	1	1	1	1	0.7649463862088447	1	0.7288127821690644	0.6463283229488833	1	1	0.8070974560502538	1	0.7371555535194814	0.7439332109748413	1	1	0.9487951807228916	0.9291530944625407	0.7890672160041234	1	1	0.9126865671641791	0.9326574945691528	1	1	1	1	1	1	1	0.9445879988515647	0.8793195823065587	0.7657978637808264	1	1	1	1	1	1	1	1	1	1	0.7771166563216195	1	0.7775884813898586	1	0.8597258887995285	1	1	1	1	0.8219768417758432	0.75120276208738	0.8251136326900075	0.6854748672156584	0.8219768417758432	0.8420895109185662	0.9602426004292028	0.9282051282051282	0.9500848896434635	0.9589405926011929	0.82973765912843	0.9018018018018019	0.82973765912843	1	1	0.8078625865508497	0.8318456458045487	1	1	1	1	1	1	0.9324564836509417	0.8517280403321053	0.7269151247911185	0.8253176017754871	0.9237738806701283	0.6860555764559115	0.9167303284950343	0.8421533754063875	0.8907188646378101	0	1	0.6098167830851414	0.8950968920860164	0.843518460426673	0.9147588741287765	1	0.9261025029797378	1	0.8273350610876323	1	0.7514460153601423	1	0.9203631983213088	0.7248282515267516	0.6995998956873736	0.7791794495904134	1	0.7707940500208249	0.6659829957426594	0.9047699138197276	1	0.7831051478580765	0.6817431647769813	0.74267845197063	0.7503252406232628	0.8854285131076313	0.8352334564399009	0.8911025398170535	0.5478025775677114	0.9720956719817767	0.5609229002170015	0.7715593822524386	0.7721790485501889	0.886063729364243	0.9590590951832391	0.9585701538580976	0.9336699748386127	0.9231565930030682	0.8513628061369426	0.8356095643322901	0.6958254981843798	0.7159320905484533	0.8696162161849257
FGF10:FGFR1	1	1	1	1	1	1	1	1	0.8916481505685532	1	1	1	0.9555555555555556	1	0.9026785714285714	0.859924673494533	0.853905857683192	1	0.8499880215243992	1	1	1	0.855286172421882	1	1	1	0.8489021876566094	1	0.9008120649651972	0.8890498309392337	0.8745322146392602	0.7650211646843671	0.9257845631891434	0.9152823920265781	0.9196428571428572	0.9160111438247162	0.8788343558282209	0.8514922679500335	1	0.8205426454776259	1	1	0.9539114614918132	0.9084194977843426	0.8922989485649331	0.8759425781229594	0.9262981574539363	1	0.8812640316672574	0.8969534050179211	1	1	0.927080327080327	0.9234139502278302	1	0.7973366023511372	0.9494007989347537	1	1	0.8404659356549447	0.6731085254659528	1	0.9028698986403495	0.8394465102070203	1	0.9080654942389327	0.9340050377833753	0.6258640939465939	0.9119170984455959	1	0.8295164305345314	0.8445113895699767	0.6881309653495732	0.9490312965722802	0.9271565495207668	1	0.9245696400625978	0.8487848610255955	0.9479036574487065	0.8519066807016603	1	0.96511983681795	0.8869410314154249	0.8310790660617335	0.9245696400625978	0.672072443555867	0.8928486559100675	1	0.8526301924513457	0.9350021958717611	0.8928486559100675	0.7501317177200942	0.9036220809323048	0.9254666756519981	0.9567179144385026	0.9027151868821329	0.8806134462527156	0.5774986971383769	0.8806134462527156	1	1	0.8431189962097158	1	0.851638866469375	0.851638866469375	0.5835886955515024	1	0.5651282777739682	0.7449287821684185	0.9889316806369138	0.7390884511492943	0.9322916666666666	0.8514442164053563	1	0.9596317280453257	0.7474668761100108	0.7538686093331957	0.9082918468118646	1	0	0.7763602468275504	0.8554978844618352	0.8951307788585677	1	0.7617742477447629	0.8277197342584911	0.9936246994445601	0.9258057707184151	0.8379016220270011	0.9096457466102509	0.7668931029264562	0.7698069066950661	0.9535080304311074	0.9133462307883186	0.8331610979908265	0.47873938485494855	0.8748665200633705	0.8772145358970768	0.37008733608086225	0.4047221106535156	0.8778301318534857	0.8129107070079764	0.9464541547277937	0.8060451923330083	0.873314393501367	0.8327852168904945	0.8147177563659267	0.8994456562513025	0.8854812588508241	0.8858012666474426	0.767115943790899	0.7005015044428071	0.6706371499909701	0.9331169104125732	0.933655636829864	0.6509832114604002	0.7157847526654505	0.6963793798399195	0.674056147207023	0.8640639316912613	0.896744170994107	0.669268556707286
